price,carat,cut,color,clarity,polish,symmetry,flourescence,depth,table,lengthWidth,culet
17342,2.04,1,3,1,2,2,5,63.1,60,1.41,0
17356,2.01,1,6,2,1,0,3,64.8,58,1.36,0
17364,2.5,1,1,0,2,2,8,60,62,1.35,0
17388,2,1,3,1,2,1,8,62.4,60,1.37,0
17388,2.1,1,6,0,2,1,8,63.1,59,1.41,0
17423,2.7,1,0,2,2,1,5,64.5,54,1.32,0
17429,2,1,3,1,2,0,8,60.9,61,1.34,0
17460,2.1,1,2,1,2,2,8,60.6,60,1.4,0
17476,2.5,1,1,0,2,1,7,60.3,61,1.34,0
17477,2.01,1,5,1,2,1,4,63.3,62,1.32,0
17514,2.11,1,2,1,2,2,7,61,61,1.38,0
17669,2.7,1,0,1,2,2,8,62.8,58,1.35,0
17672,2.51,1,1,0,2,1,8,63.3,61,1.33,0
17701,1.9,1,6,1,1,1,8,63.4,62,1.36,0
17701,2.01,1,3,1,2,2,8,62.1,62,1.34,0
17713,1.51,1,5,5,2,2,8,63.9,58,1.35,0
17754,2.61,1,4,0,2,2,3,63.3,61,1.38,0
17767,2.02,1,3,1,2,2,8,59,60,1.34,0
17767,2.02,1,3,1,1,1,7,62.8,61,1.49,0
17778,1.74,1,5,4,2,2,8,63.3,55,1.39,0
17800,2.01,1,3,1,2,2,8,63.2,59,1.34,0
17840,2,1,3,1,2,1,7,62.9,60,1.35,0
17885,1.54,1,6,3,1,0,7,60.4,62,1.54,0
17907,2.31,1,6,0,2,2,7,62.6,55,1.41,0
17911,2.01,1,4,3,2,2,3,59,61,1.3,0
17917,2.01,0,2,2,2,1,8,65.3,56,1.3,0
17923,2,1,3,1,2,0,7,63.4,62,1.34,0
17937,2.69,1,0,2,2,1,7,63.1,61,1.41,0
17944,2.5,0,1,2,2,1,7,67,57,1.37,0
17965,2.01,1,2,1,2,2,8,62.6,56,1.37,0
17976,2.2,1,2,1,2,1,8,63.3,61,1.34,0
18006,1.7,1,5,3,2,1,8,57.8,59,1.38,0
18046,2.51,0,1,1,0,0,8,66.6,63,1.33,0
18064,2.2,1,2,1,2,2,8,63.3,59,1.4,0
18085,2.03,1,3,1,0,0,5,61.7,60,1.34,2
18090,2.07,1,2,2,2,2,7,63,58,1.4,0
18123,2.02,1,2,1,2,2,7,58.9,58,1.33,0
18131,2.11,1,2,2,2,1,8,61.6,57,1.38,0
18149,2.5,0,1,3,2,1,7,66.3,53,1.35,0
18174,2,1,2,3,2,1,7,61.6,62,1.36,0
18183,2.12,1,6,0,1,1,8,60.7,58,1.52,0
18186,1.3,1,6,6,1,1,8,58.3,64,1.89,0
18193,2.71,0,1,0,2,1,3,68.7,54,1.27,0
18211,2.79,1,0,1,2,1,8,62.9,60,1.35,0
18223,2.2,1,4,0,2,2,8,64.6,55,1.48,0
18238,2.31,1,3,0,1,1,8,63.3,62,1.34,0
18240,1.8,1,3,6,2,2,8,60.9,62,1.38,0
18242,2.01,1,6,1,2,1,5,63.4,60,1.37,0
18268,3,1,0,0,1,1,8,59,59,1.31,0
18278,2.04,1,2,3,2,1,8,63.4,62,1.34,0
18281,1.52,1,5,6,2,1,8,60.8,60,1.39,0
18287,2.04,1,2,1,2,2,7,63.5,59,1.38,0
18316,2.01,1,6,3,1,0,2,57.6,59,1.53,0
18343,2.01,1,4,2,1,1,5,64,57,1.37,0
18358,1.81,1,4,3,2,1,8,61.8,58,1.38,0
18377,2.02,1,6,2,2,1,3,63.1,62,1.38,0
18414,2.09,1,2,1,2,2,8,62.6,57,1.36,0
18444,1.8,1,6,2,2,2,7,63,58,1.43,0
18454,1.5,1,6,6,2,1,8,63.7,57,1.42,0
18458,2.01,1,4,1,2,2,8,64.9,57,1.32,0
18496,1.6,1,5,6,2,2,7,62.7,61,1.44,0
18532,1.9,1,4,2,2,1,7,59.6,62,1.34,0
18534,2.06,1,3,1,2,2,8,62.9,60,1.35,0
18574,2,1,6,1,2,1,7,63.5,60,1.35,0
18590,2.02,1,5,1,1,2,5,64.6,60,1.43,0
18639,2.03,1,3,1,2,2,8,63.4,56,1.36,0
18676,2.04,1,6,2,2,2,3,62.8,58,1.36,0
18681,2.1,1,3,3,2,1,3,63.6,57,1.37,0
18683,2,1,3,2,2,1,8,58.9,60,1.3,0
18701,2.5,1,1,1,2,1,8,64.5,62,1.32,0
18715,2.52,0,4,0,2,0,8,66,52,1.32,0
18735,1.91,1,4,2,2,2,8,58.8,55,1.42,0
18735,1.91,1,4,2,2,1,8,64.7,55,1.32,0
18736,2.01,1,6,2,2,1,3,64.7,59,1.35,0
18763,2.5,1,1,1,2,1,8,63,63,1.33,0
18843,1.51,1,5,3,2,1,8,61.7,62,1.46,0
18853,2.01,1,6,2,1,1,4,60.3,59,1.38,0
18854,2.61,1,2,0,2,1,8,60.3,61,1.38,0
18864,2.5,1,1,0,2,2,8,63,59,1.4,0
18917,2.03,1,2,2,2,2,7,62.6,57,1.35,0
18935,2,1,4,1,0,0,8,62.4,55,1.51,2
18939,2.02,1,3,1,2,1,8,61.4,58,1.33,0
18945,1.8,1,4,4,2,2,8,64.7,57,1.35,0
18953,2.01,1,3,4,2,1,3,62.7,61,1.36,0
18962,2.5,1,3,0,2,0,8,58.6,58,1.28,0
18975,2.22,1,3,0,2,2,8,60.5,60,1.37,0
19011,2.03,0,4,2,1,0,8,67.2,57,1.4,0
19015,1.8,1,6,3,2,1,8,64.6,58,1.37,0
19028,2.01,1,3,1,2,2,8,63.1,60,1.36,0
19034,1.51,1,6,5,2,1,8,62.7,58,1.36,0
19041,2.01,1,4,1,2,1,7,63.4,61,1.4,0
19056,2.02,1,4,1,2,1,8,62.7,54,1.32,0
19057,2.21,1,3,1,2,2,3,63.3,60,1.38,0
19077,2.3,1,1,4,2,2,8,59.4,62,1.36,0
19083,2.01,1,3,1,2,2,8,62,62,1.37,0
19091,2.01,1,3,1,2,1,8,62.8,62,1.36,0
19105,2.01,0,6,1,1,0,8,67.6,52,1.43,0
19109,1.71,1,6,3,2,1,7,62.4,56,1.36,0
19126,2,1,3,2,2,1,8,63.4,62,1.34,0
19145,2.03,1,3,1,2,2,8,63.2,56,1.32,0
19187,2.5,1,2,0,2,1,8,63,60,1.45,0
19187,2.5,1,1,1,2,2,8,63.5,61,1.35,0
19191,2.01,1,3,2,2,1,8,58.8,61,1.32,0
19218,1.51,1,6,6,2,1,8,59.9,59,1.37,0
19220,2.21,1,3,0,2,2,8,60.6,57,1.4,0
19229,2,1,4,1,2,1,8,60.2,60,1.38,0
19235,2.01,1,4,1,2,1,8,62.1,57,1.33,0
19255,3.01,1,0,1,2,2,3,62.2,61,1.36,0
19279,2.8,1,2,0,2,1,7,62.8,58,1.38,0
19307,2.02,1,5,1,0,0,5,64.6,61,1.28,0
19353,2.01,0,3,3,2,2,8,65.4,59,1.34,0
19372,1.55,1,6,6,2,2,8,60.4,57,1.4,0
19391,2.2,1,2,1,2,2,8,60.4,61,1.34,0
19404,2.51,1,4,0,2,1,7,63.2,60,1.34,0
19418,2,1,6,3,1,0,3,62.9,58,1.36,0
19419,2.51,1,5,0,2,1,7,59.1,60,1.4,0
19427,2.2,1,3,1,2,2,4,61.9,59,1.32,0
19453,1.8,1,6,3,2,2,7,63.5,58,1.44,0
19462,2.03,1,5,3,1,1,2,60.6,57,1.3,0
19505,1.86,1,6,2,2,1,8,63.1,62,1.39,0
19549,2,1,3,2,2,1,7,64.4,61,1.34,0
19549,2.2,1,2,2,2,1,8,61,60,1.35,0
19554,2.22,1,2,2,2,2,7,61.2,59,1.4,0
19589,2.7,1,0,3,2,1,8,64.6,59,1.41,0
19590,2,1,6,3,2,1,3,61.4,62,1.33,0
19626,2.5,1,1,1,2,2,8,63.3,60,1.39,0
19636,2.05,1,5,3,2,1,3,61.3,61,1.34,0
19704,2.01,1,4,3,2,1,2,62.8,58,1.36,0
19711,1.9,0,3,5,2,2,5,65.3,54,1.38,0
19715,2.03,1,3,1,2,2,8,64.2,59,1.36,0
19735,2.01,1,5,1,2,2,8,63.7,61,1.35,0
19738,2.03,0,3,3,2,2,7,65.5,58,1.3,0
19771,2.02,1,6,1,2,2,4,62.9,58,1.35,0
19775,1.9,1,6,2,2,1,8,62.7,62,1.37,0
19779,2.03,1,3,1,2,2,8,61.4,58,1.36,0
19851,2.51,1,6,0,1,1,5,63.4,61,1.34,0
19902,1.9,1,6,2,2,2,8,63.5,63,1.35,0
19903,2,1,3,2,2,2,8,62.3,60,1.4,0
19903,2.03,1,6,1,1,2,2,65,58,1.38,0
19918,2.01,1,2,5,2,2,8,62.5,57,1.32,0
19939,2.01,1,6,1,2,1,8,64.1,62,1.35,0
19945,2.01,1,4,2,2,2,5,63.2,59,1.36,0
19982,2.01,1,4,1,2,2,8,63,55,1.32,0
19993,2.01,1,3,1,2,2,8,61.2,60,1.34,0
19993,2.01,1,3,2,1,1,8,64.4,60,1.43,0
20010,2,1,4,2,2,0,8,63.7,61,1.34,0
20023,2.01,1,3,3,2,2,7,64.5,58,1.35,0
20041,1.5,0,6,6,0,1,7,65.4,54,1.53,0
20057,2.81,1,2,0,2,1,5,60.2,62,1.34,0
20081,2,0,4,1,2,2,8,65.2,58,1.4,0
20092,2.02,1,3,2,2,2,8,62.1,60,1.37,0
20109,1.9,1,6,2,2,1,8,60,61,1.38,0
20112,2.5,1,1,1,2,1,8,61.1,57,1.35,0
20154,2.01,1,6,3,2,0,5,64.3,60,1.36,0
20161,2.01,0,3,2,2,2,7,65.5,57,1.31,0
20167,2.51,1,1,1,2,2,8,61.1,57,1.43,0
20195,1.92,1,4,3,2,2,8,61.7,62,1.36,0
20208,2.01,1,3,3,2,1,8,62.2,55,1.36,0
20229,2.01,1,4,1,2,2,8,63.4,60,1.38,0
20245,2,1,3,2,2,1,8,63.4,62,1.32,0
20258,2.03,1,5,1,2,2,8,63.3,58,1.39,0
20267,2.01,1,5,1,2,2,7,63.8,55,1.47,0
20286,2.9,1,0,1,2,1,8,63.3,60,1.34,0
20293,2.01,0,3,3,2,1,8,65.8,55,1.3,0
20379,2.01,1,3,3,2,1,8,64.2,63,1.32,0
20401,2.01,1,3,3,2,2,8,62.9,60,1.4,0
20423,2.04,1,4,1,1,1,8,62.8,56,1.4,0
20458,2.02,1,3,2,2,1,7,62.5,61,1.35,0
20494,2.01,0,6,4,2,1,3,65.2,59,1.32,0
20507,2.02,1,2,6,2,2,8,62.3,62,1.4,0
20519,2.4,1,1,4,2,2,8,62.4,60,1.36,0
20522,2.05,1,4,1,2,1,8,63.7,57,1.33,0
20523,1.9,1,4,4,1,1,8,60.1,59,1.38,0
20537,1.52,1,6,6,1,1,8,61.7,56,1.35,0
20588,2,1,6,2,2,1,7,62.2,64,1.32,0
20636,3.01,0,0,0,2,2,8,65.6,59,1.46,0
20637,2.01,0,4,3,2,2,8,68.2,54,1.3,0
20649,2.01,1,3,3,2,2,8,63.1,61,1.36,0
20663,2.53,1,1,3,2,2,7,63,59,1.46,0
20683,2.61,1,1,2,2,1,8,62.7,58,1.35,0
20739,2.23,1,2,3,2,1,8,60.3,56,1.39,0
20746,2.01,0,4,2,2,1,8,67.9,54,1.52,0
20748,2.03,1,3,3,2,2,8,63.9,54,1.34,0
20770,2.01,1,3,3,2,2,8,63.6,59,1.35,0
20773,2.71,1,1,1,2,1,8,61.2,61,1.39,0
20815,2.2,1,2,3,2,1,8,60.1,58,1.4,0
20820,3,1,0,0,2,1,8,63.2,62,1.36,0
20821,2,1,4,2,2,1,8,63,60,1.34,0
20842,2.21,1,3,3,2,2,5,61,56,1.37,0
20843,2.6,1,1,1,2,1,7,60.1,61,1.4,0
20847,2.51,1,5,0,2,1,8,63.1,61,1.34,0
20888,2.02,1,4,3,2,2,7,61.5,59,1.35,0
20929,2.01,1,6,1,2,2,8,64.6,58,1.34,0
20976,2.04,1,3,1,2,2,8,61.7,58,1.35,0
20984,2.02,1,5,1,0,0,8,59,58,1.38,0
20997,2.52,1,5,0,2,2,7,63.3,57,1.34,0
21015,2.5,1,1,2,2,1,8,63.7,59,1.45,0
21038,2,1,4,2,2,2,8,62.3,60,1.38,0
21051,2.51,1,4,0,2,1,8,62.3,62,1.32,0
21076,2.01,1,3,4,2,1,8,63.8,55,1.34,0
21102,2,1,4,2,2,1,8,62.2,59,1.34,0
21157,2.02,1,4,2,2,2,8,62.9,57,1.39,0
21165,2.44,1,1,3,0,0,7,59.1,55,1.54,0
21218,2.61,0,4,0,2,1,7,68.5,56,1.29,0
21228,2.01,1,5,2,2,1,8,63.1,57,1.39,0
21230,1.97,1,4,4,2,2,8,63.1,55,1.36,0
21276,2.01,1,6,1,2,1,8,58.1,62,1.4,0
21308,2.01,1,6,5,2,2,2,64,59,1.44,0
21313,3.09,1,0,0,2,1,8,63.3,61,1.4,0
21323,1.78,1,5,6,2,1,8,62.3,59,1.35,0
21336,2.01,1,4,3,2,2,7,63,58,1.32,0
21340,2.01,1,5,1,2,1,8,64,58,1.35,0
21341,2.01,1,4,1,2,1,8,61.6,61,1.43,0
21392,2.02,1,6,1,2,2,7,62.2,60,1.38,0
21426,2.5,1,2,1,2,0,8,61.2,62,1.38,0
21450,2.01,1,4,2,2,2,8,64.9,58,1.31,0
21468,2.05,1,4,2,2,2,8,63,54,1.41,0
21484,1.56,1,6,4,2,2,8,64.3,56,1.32,0
21560,2,0,4,3,2,0,8,65.1,60,1.43,0
21575,2.01,1,4,2,2,1,8,63,57,1.37,0
21599,3,1,0,1,2,2,8,60.7,62,1.34,0
21622,2.01,1,5,1,2,2,8,59.9,62,1.34,0
21651,2,1,3,5,2,1,8,63.4,61,1.38,0
21689,2.53,0,3,0,2,2,7,68.4,62,1.32,0
21712,2.01,1,6,4,2,2,4,63.3,57,1.36,0
21724,2.03,1,3,3,2,2,8,63.1,59,1.35,0
21747,2.01,0,6,3,2,1,4,66.5,59,1.39,0
21757,2.8,1,3,0,2,1,5,63.4,61,1.36,0
21758,2.01,1,4,2,2,1,8,60.7,63,1.33,0
21758,2.01,1,4,2,1,1,8,64.9,57,1.4,0
21773,2.02,1,4,3,2,1,8,64.2,55,1.31,0
21774,2.03,1,5,3,2,1,5,63.2,60,1.41,0
21786,2.5,1,3,1,2,0,5,62.6,59,1.44,0
21824,2.51,1,4,0,2,1,8,62.9,60,1.34,0
21833,2,0,4,3,2,1,8,65.8,54,1.3,0
21887,2,0,6,4,0,0,7,68.9,57,1.35,0
21904,2.01,1,2,6,2,2,8,62.1,60,1.4,0
21937,2.2,1,2,2,2,1,8,62.6,55,1.37,0
21992,2.51,0,5,0,1,0,4,65.3,52,1.32,0
22004,2.01,1,3,3,2,2,8,63.3,60,1.35,0
22045,2.01,1,6,2,2,1,8,63.9,54,1.34,0
22103,2.6,1,3,0,2,1,8,63,57,1.4,0
22112,2.01,1,6,3,2,2,5,65,58,1.39,0
22122,2.4,1,4,4,1,1,2,62.8,58,1.34,0
22144,2.72,1,1,1,2,1,8,63.3,60,1.35,0
22156,2.57,0,1,3,1,1,8,54.3,58,1.43,0
22158,2.01,1,4,2,2,1,8,61.4,58,1.42,0
22189,2.2,1,3,2,2,2,7,63.6,62,1.34,0
22193,2.51,1,2,2,2,0,8,63.6,62,1.27,0
22202,3.2,1,0,0,2,2,8,62.4,59,1.4,0
22261,2,0,5,3,2,1,7,65.8,54,1.36,0
22263,3,1,0,1,2,2,8,61.4,61,1.34,0
22272,2.5,1,4,1,2,1,3,64.6,58,1.34,0
22307,2.51,1,5,0,2,2,7,64.3,58,1.4,0
22369,2.53,0,2,2,2,1,8,66.9,63,1.33,0
22370,1.71,1,6,3,2,1,1,58.9,64,1.5,0
22409,2.01,1,6,2,2,1,8,60.5,56,1.36,0
22409,2.01,1,3,3,2,2,8,64.7,56,1.3,0
22421,1.7,1,6,5,2,1,8,63,57,1.46,0
22442,2.16,1,5,1,2,2,8,59.7,61,1.41,0
22450,2,1,4,3,2,1,8,63.5,61,1.34,0
22453,3,1,1,0,2,1,8,63.4,60,1.34,0
22455,2.61,1,3,0,2,2,8,61.1,60,1.34,0
22476,2.01,1,3,4,2,2,7,63.5,58,1.4,0
22504,2.01,1,3,3,2,2,8,62.8,62,1.35,0
22584,2.06,1,6,4,2,2,5,58.1,61,1.36,0
22594,2.03,1,4,2,2,2,8,63,61,1.34,0
22599,2.31,1,4,1,2,2,4,63.6,61,1.35,0
22678,3,1,0,3,2,1,4,64.2,54,1.31,0
22685,3.01,1,0,2,2,1,3,64.4,59,1.34,0
22704,2.02,1,3,2,2,2,8,60.6,60,1.35,0
22740,2.5,1,5,0,2,2,7,61.9,59,1.37,0
22744,2.58,0,2,1,1,0,8,54.3,59,1.47,0
22753,2.01,1,5,2,2,1,8,60.3,62,1.33,0
22784,2.51,1,4,0,2,1,7,62.9,57,1.35,0
22801,2.5,1,4,0,2,2,8,63.3,60,1.38,0
22827,2.03,1,4,2,2,2,8,63.3,58,1.37,0
22845,2.01,0,5,3,2,1,8,63,66,1.41,0
22847,2.01,1,4,3,2,2,8,60.7,57,1.41,0
22851,2.05,1,6,1,2,2,8,63.3,61,1.34,0
22869,2.01,0,6,2,1,0,8,65.2,58,1.39,0
22891,2.51,1,3,0,2,1,8,62.7,61,1.34,0
22898,2.5,0,5,2,2,2,3,66.4,64,1.27,0
22965,2.86,1,1,0,2,2,7,60.7,61,1.42,0
22995,2.01,1,6,2,2,1,8,62.2,60,1.38,0
22998,3.01,1,0,1,2,1,8,60.3,63,1.33,0
23033,1.8,1,6,5,2,1,8,62,57,1.37,0
23062,2.51,1,3,1,2,1,5,63.5,61,1.36,0
23135,2.02,1,3,2,2,2,8,63.4,58,1.35,0
23178,2,1,6,2,2,2,8,63.5,61,1.34,0
23185,2.6,1,3,0,2,2,8,62.5,61,1.41,0
23215,2.02,1,4,2,2,2,8,62.7,60,1.35,0
23250,2.09,1,5,1,2,2,8,62.9,60,1.36,0
23332,2.01,1,6,2,2,1,7,60.2,54,1.4,0
23347,2.5,1,2,1,2,1,8,64.5,58,1.34,0
23353,2.5,0,2,2,2,1,8,65.9,56,1.3,0
23368,1.72,0,6,6,2,1,5,65.7,56,1.34,0
23374,2.61,1,2,1,2,1,8,62.1,58,1.34,0
23472,2.08,1,4,2,2,2,8,63.2,58,1.44,0
23565,3.01,1,0,1,2,2,8,61.6,60,1.35,0
23625,2.03,1,5,5,1,1,7,61.9,56,1.27,0
23634,2.4,1,6,1,2,2,3,61.2,60,1.38,0
23652,2.01,1,6,5,2,1,3,62.2,53,1.43,0
23746,2.01,1,4,3,2,2,8,62.9,63,1.32,0
23752,2.26,1,5,3,2,2,3,63.9,61,1.34,0
23757,2,1,4,3,2,1,8,61.1,57,1.3,0
23870,2,1,6,4,2,0,7,61.9,57,1.36,0
23880,2.21,0,5,5,2,2,5,68.2,53,1.28,0
23932,2.41,1,2,3,2,1,7,61.3,60,1.44,0
23935,2,1,4,6,2,1,8,63.2,57,1.35,0
23971,2.01,1,5,2,2,2,8,63.7,58,1.35,0
23993,2.1,1,3,3,2,2,8,62.5,57,1.4,0
24006,3,1,1,0,2,1,8,62.8,61,1.34,0
24033,2.03,1,6,2,2,2,7,64.6,60,1.34,0
24035,3.2,1,1,0,2,1,8,63.5,60,1.35,0
24043,2.04,1,4,3,2,2,8,63.3,59,1.35,0
24070,2.07,1,5,2,2,1,8,61.7,57,1.42,0
24129,2.5,1,2,1,2,2,8,62,60,1.37,0
24129,2.5,1,2,1,2,2,8,62.7,59,1.36,0
24165,2.01,1,5,2,2,2,8,62.5,57,1.4,0
24190,2.5,0,3,1,2,1,8,67.8,65,1.33,0
24203,2.01,1,5,2,2,2,8,62.9,59,1.37,0
24238,2.21,1,5,1,2,1,8,63.4,61,1.39,0
24259,3.51,1,0,0,1,0,8,63.2,54,1.36,0
24291,1.86,0,6,5,1,1,6,64.5,51,1.32,0
24298,2.02,1,4,3,2,2,7,63,58,1.35,0
24358,2.5,1,4,2,2,1,3,63.3,63,1.32,0
24432,1.83,0,6,5,1,1,8,62.1,51,1.33,0
24441,3.1,1,0,2,2,2,7,60.8,60,1.35,0
24511,2.01,1,5,2,2,2,8,62.2,61,1.36,0
24640,2.01,1,4,3,2,2,8,63.5,58,1.35,0
24789,2.04,0,5,2,1,0,8,69,52,1.34,2
24794,3.06,1,0,1,2,2,8,62.6,60,1.37,0
24820,2.14,1,5,2,1,1,8,62,55,1.42,0
24859,2.12,1,6,1,1,1,8,59.8,57,1.35,0
24878,2.21,1,3,2,2,1,8,60.4,59,1.4,0
24941,2.6,1,2,2,2,1,7,63.4,61,1.34,0
24997,3.01,1,0,1,2,2,8,58.8,59,1.34,0
25064,2.92,1,2,0,2,2,8,62.8,60,1.35,0
25149,2.5,1,2,4,2,1,7,63.3,62,1.34,0
25151,2.01,1,6,2,2,2,8,63.6,57,1.34,0
25188,1.7,1,6,6,2,1,8,62.3,61,1.34,0
25210,3.21,1,0,1,2,2,8,61.5,61,1.35,0
25229,1.91,1,5,5,2,2,8,60.2,61,1.46,0
25256,3.01,0,2,0,1,0,4,56.1,60,1.44,0
25285,2.31,1,4,1,2,1,8,63.8,61,1.35,0
25348,2.05,1,4,3,1,1,8,62.2,59,1.43,0
25353,2.01,1,6,3,2,1,7,63.9,58,1.38,0
25364,2.02,1,4,5,2,2,7,62.8,62,1.36,0
25374,2.01,1,5,3,2,1,8,62.7,63,1.3,0
25418,3.05,1,1,0,2,1,8,62.5,62,1.38,0
25569,2.02,1,4,3,2,2,8,63.6,60,1.39,0
25598,2.54,1,4,2,2,2,3,62,60,1.34,0
25621,2.3,1,3,2,2,2,7,60.5,62,1.42,0
25662,2.07,1,3,4,2,2,7,63.3,57,1.36,0
25688,3.07,1,0,1,2,2,8,62.7,58,1.42,0
25689,2.01,1,6,5,2,2,5,62.2,62,1.4,0
25787,3.2,1,0,1,2,2,8,59.9,62,1.38,0
25844,2.51,1,2,2,2,2,8,63,58,1.34,0
25886,2,0,3,6,2,1,8,56.7,59,1.44,0
25896,2.01,1,6,2,2,2,8,63.8,58,1.38,0
25896,2.01,1,6,2,1,0,8,63,56,1.49,0
25896,2.22,1,3,3,2,2,8,62.6,57,1.38,0
25903,2.21,1,3,3,2,1,8,60.2,57,1.38,0
25910,2.61,1,3,1,2,2,3,61.3,62,1.34,0
25918,3.01,0,2,0,2,1,7,65.8,58,1.44,0
25926,1.51,1,6,7,2,2,8,64,57,1.32,0
25963,2.3,1,5,2,2,1,5,62.6,58,1.39,0
25986,3.01,0,1,1,2,1,8,66.9,59,1.38,0
26086,2.71,1,5,2,1,1,3,63.3,61,1.33,0
26114,2.9,1,3,0,2,2,8,63.5,61,1.4,0
26176,2.16,1,6,2,2,1,7,62.2,57,1.49,0
26269,2.04,0,6,3,1,0,8,65.8,60,1.4,1
26269,2.55,0,5,3,1,0,3,68.2,54,1.36,0
26276,2.09,1,5,4,2,1,7,65,62,1.36,0
26282,2.81,1,3,0,2,2,7,63.5,61,1.34,0
26297,3,1,1,1,2,1,8,65,63,1.32,0
26329,3.01,1,0,2,2,1,8,62.5,56,1.39,0
26333,3,1,0,4,2,2,4,63,62,1.41,0
26340,3.04,1,2,0,2,2,8,62.4,58,1.42,0
26591,2.5,1,5,3,2,1,3,62.8,59,1.34,0
26600,2.5,1,2,2,2,2,8,60.2,59,1.4,0
26610,2.01,1,5,3,1,0,7,62,63,1.31,2
26692,2.01,1,6,4,2,2,7,62.2,62,1.36,0
26759,2.02,1,6,2,2,2,8,64.4,58,1.35,0
26789,2.51,1,3,1,2,1,8,62.6,59,1.34,0
26828,2.03,1,5,3,2,2,7,62.4,59,1.39,0
26881,1.94,1,6,5,2,1,8,63.4,58,1.35,0
26938,2.01,0,6,3,1,0,8,65.2,58,1.31,0
26985,2.03,1,6,4,2,1,7,59.2,59,1.33,0
27039,2.5,1,4,1,2,2,7,63.1,62,1.35,0
27187,2.01,1,6,4,2,1,7,64.5,56,1.28,0
27305,2.02,1,6,3,2,2,8,59.8,61,1.37,0
27386,3,1,1,1,2,1,8,62.3,59,1.35,0
27459,2.52,1,5,1,2,2,7,61.6,55,1.38,0
27543,3.01,0,1,2,2,2,8,65.6,57,1.42,0
27568,3,1,2,0,2,1,8,61,61,1.32,0
27662,2.05,0,4,4,0,0,7,67.1,54,1.33,0
27681,2.01,1,5,6,1,0,8,62.4,64,1.36,0
27704,2.5,1,4,1,1,1,8,64.4,63,1.33,0
27762,2.34,1,6,1,1,1,8,60.2,57,1.38,0
27795,2.61,1,5,1,2,2,7,60.1,62,1.35,0
27896,2.04,1,4,4,2,1,8,59.6,60,1.43,0
27941,3.03,1,0,3,2,1,7,62.2,55,1.35,0
28041,2.62,1,5,1,2,2,7,63.3,60,1.35,0
28112,2.24,0,4,4,2,2,8,65.9,56,1.43,0
28132,2.5,1,2,4,2,2,8,62.5,61,1.36,0
28137,2.61,1,3,1,2,2,8,63.3,60,1.34,0
28146,2.52,1,3,1,2,2,7,63,63,1.36,0
28330,2.5,1,4,1,2,1,8,63.5,63,1.34,0
28413,2.21,1,6,2,2,2,7,62.6,58,1.33,0
28466,2.5,1,3,2,1,1,8,65,57,1.32,0
28498,2.61,1,3,1,2,1,7,62.6,61,1.4,0
28504,2.43,1,6,2,2,2,5,63.4,58,1.45,0
28564,2.01,1,6,3,2,2,7,62.5,62,1.4,0
28655,2.5,1,4,1,1,1,8,63.2,60,1.35,0
28661,3,1,0,5,2,2,7,62.4,63,1.36,0
28714,3.2,1,1,0,2,2,8,63.4,61,1.41,0
28851,3.01,1,2,0,2,1,8,57.6,61,1.35,0
28873,2.03,1,4,5,2,2,8,62.8,58,1.33,0
28879,2.12,1,4,3,2,2,8,64.5,58,1.42,0
28909,2.01,0,6,4,2,2,5,65.5,54,1.36,0
29063,2.26,0,3,4,2,1,8,56,53,1.36,0
29202,2.07,1,5,3,0,0,8,58.5,63,1.34,1
29330,2.36,1,4,3,0,1,8,61.8,63,1.35,0
29367,2.3,1,5,2,2,1,8,62.5,60,1.34,0
29367,2.5,1,4,1,2,1,8,63.4,56,1.36,0
29493,2.52,1,6,1,2,1,8,62.6,62,1.33,0
29548,3.02,1,1,1,2,2,8,62.9,62,1.32,0
29574,2.5,1,6,1,2,2,8,62.7,62,1.33,0
29608,2.01,1,6,5,2,2,7,58.4,61,1.39,0
29620,2.5,1,3,2,2,1,8,63.3,60,1.34,0
29708,2.03,1,6,3,2,1,8,63.5,55,1.37,0
29713,2.5,1,4,1,2,0,8,61.8,62,1.4,0
29741,3.03,1,2,0,2,2,8,59.6,61,1.39,0
29755,2.51,1,6,1,2,1,8,60.3,60,1.4,0
29763,2.06,1,6,3,2,2,8,62.4,60,1.36,0
29764,2.99,1,6,0,2,2,7,60,58,1.37,0
29858,3.01,1,1,1,2,2,7,62.6,60,1.38,0
29866,2.5,1,6,2,1,1,5,61.2,56,1.35,0
29968,2.5,1,3,2,2,2,8,62.6,59,1.35,0
30005,2.03,1,6,4,2,2,7,63.5,58,1.37,0
30026,2.51,1,5,1,2,1,8,64.6,61,1.32,0
30058,2.5,1,4,1,2,1,8,64.3,58,1.36,0
30065,2.53,1,4,1,2,2,8,60.7,59,1.42,0
30268,2.5,1,3,2,2,1,8,62.1,62,1.4,0
30394,2.5,1,4,3,2,1,5,58.1,62,1.32,0
30513,2.5,0,3,3,2,1,8,65.2,60,1.3,0
30545,3.01,1,2,1,1,0,8,57.9,63,1.36,0
30551,2.06,1,6,1,0,0,8,61.3,63,1.26,2
30569,3,1,1,2,2,2,8,63.4,61,1.35,0
30628,2.4,1,5,2,2,2,8,65,54,1.3,0
30628,2.51,1,6,1,1,0,8,60.1,61,1.34,0
30628,2.8,1,5,1,2,1,8,63.3,58,1.34,0
30685,2.56,1,3,2,2,2,7,63.1,62,1.36,0
30693,3.6,0,2,1,2,2,3,68.9,54,1.52,0
