price,carat,cut,color,clarity,polish,symmetry,flourescence,depth,table,length_width,culet,delivery
10155,1.50,VeryGood,G,SI1,Excellent,VeryGood,None,63.1,60.0,1.35,None,Dec11
10191,1.50,Good,D,SI1,VeryGood,VeryGood,Faint,66.7,60.0,1.32,None,Dec6
10191,1.50,VeryGood,D,SI1,Excellent,Good,None,61.7,61.0,1.37,None,Dec11
10196,1.50,VeryGood,G,SI1,Excellent,VeryGood,Faint,63.5,62.0,1.34,None,Dec11
10199,1.58,Good,H,VS1,Excellent,Excellent,Faint,65.9,58.0,1.30,None,Dec6
10205,1.50,VeryGood,H,VS1,Excellent,VeryGood,None,61.2,57.0,1.41,None,Dec6
10209,2.04,VeryGood,J,SI1,Excellent,VeryGood,Medium,62.5,57.0,1.44,None,Dec11
10210,1.50,VeryGood,H,VS1,Excellent,VeryGood,None,62.9,62.0,1.34,None,Dec11
10212,1.50,VeryGood,H,VS2,Excellent,Excellent,None,61.8,61.0,1.34,None,Dec11
10217,1.47,VeryGood,F,SI1,Excellent,VeryGood,None,59.9,61.0,1.39,None,Dec6
10226,1.52,VeryGood,F,SI1,Excellent,VeryGood,Faint,64.4,55.0,1.32,None,Dec11
10227,1.53,VeryGood,G,SI1,Excellent,Excellent,None,62.7,61.0,1.35,None,Dec5
10236,1.50,Good,F,SI1,Excellent,VeryGood,Faint,68.1,63.0,1.39,None,Dec6
10255,1.51,VeryGood,D,SI1,Excellent,Good,None,64.4,62.0,1.36,None,Dec11
10255,2.00,VeryGood,J,SI1,Excellent,Excellent,Medium,61.5,60.0,1.34,None,Dec11
10269,1.52,VeryGood,G,VVS2,VeryGood,Good,Faint,58.8,62.0,1.38,None,Dec11
10274,1.41,Good,D,VS2,VeryGood,Good,None,66.1,55.0,1.31,None,Dec7
10277,1.50,VeryGood,E,SI1,Excellent,VeryGood,None,63.5,63.0,1.38,None,Dec11
10282,1.51,Good,E,VS2,Excellent,Good,Faint,66.7,65.0,1.30,None,Dec11
10299,1.50,VeryGood,F,SI1,Excellent,VeryGood,Medium,63.5,60.0,1.35,None,Dec11
10310,1.51,Good,H,VS1,Excellent,Excellent,None,65.1,60.0,1.30,None,Dec11
10332,1.20,VeryGood,E,VVS1,Excellent,VeryGood,None,64.8,56.0,1.42,None,Dec20
10332,1.50,VeryGood,G,VS2,VeryGood,Good,None,63.5,62.0,1.34,None,Dec11
10332,1.57,VeryGood,I,IF,Excellent,Excellent,None,62.5,61.0,1.38,None,Dec11
10333,1.50,VeryGood,H,VS1,Excellent,VeryGood,None,60.8,63.0,1.38,None,Dec6
10333,1.50,VeryGood,H,VS1,Excellent,VeryGood,None,64.6,61.0,1.42,None,Dec6
10352,1.40,VeryGood,F,VVS2,Excellent,Good,None,60.8,59.0,1.34,None,Dec11
10354,1.51,VeryGood,G,VS2,VeryGood,VeryGood,None,62.6,53.0,1.47,None,Dec6
10382,1.51,VeryGood,H,VVS2,Excellent,VeryGood,None,63.2,62.0,1.38,None,Dec20
10397,1.51,VeryGood,G,VS2,Excellent,VeryGood,None,62.0,59.0,1.33,None,Dec11
10401,2.02,Good,J,SI2,Excellent,VeryGood,None,65.3,57.0,1.32,None,Dec11
10432,1.60,VeryGood,H,SI1,Excellent,VeryGood,None,63.3,59.0,1.39,None,Dec6
10436,1.51,VeryGood,H,VS1,Excellent,VeryGood,Faint,64.4,59.0,1.36,None,Dec11
10437,1.65,VeryGood,H,SI1,VeryGood,Good,None,60.6,59.0,1.52,None,Dec6
10445,1.51,VeryGood,F,SI1,Excellent,VeryGood,None,64.0,61.0,1.32,None,Dec11
10448,1.54,VeryGood,F,SI1,Excellent,Excellent,None,63.7,57.0,1.34,None,Dec11
10450,1.61,VeryGood,G,SI2,Excellent,Excellent,None,63.1,61.0,1.44,None,Dec11
10458,2.00,Good,J,VVS2,Excellent,VeryGood,Faint,66.9,61.0,1.26,None,Dec11
10473,1.90,VeryGood,H,SI2,Excellent,VeryGood,Strong,60.1,60.0,1.40,None,Dec6
10487,1.50,VeryGood,F,SI1,Excellent,Excellent,None,62.8,60.0,1.33,None,Dec11
10489,1.52,VeryGood,G,SI1,Excellent,Excellent,Faint,62.9,60.0,1.36,None,Dec6
10496,1.70,VeryGood,I,VS1,Excellent,VeryGood,None,63.5,61.0,1.36,None,Dec6
10499,1.30,VeryGood,F,VVS1,Excellent,Excellent,None,63.6,63.0,1.32,None,Dec6
10509,1.79,VeryGood,I,SI1,Excellent,VeryGood,Faint,63.2,62.0,1.35,None,Dec11
10510,1.82,VeryGood,H,SI2,Excellent,VeryGood,None,63.4,62.0,1.34,None,Dec6
10514,1.71,VeryGood,G,SI2,Excellent,VeryGood,None,61.9,61.0,1.35,None,Dec6
10515,1.70,VeryGood,D,SI2,VeryGood,VeryGood,None,62.1,61.0,1.32,None,Dec6
10516,1.51,VeryGood,G,SI1,Excellent,VeryGood,None,61.4,57.0,1.37,None,Dec11
10519,1.40,VeryGood,E,VS2,Excellent,VeryGood,None,63.0,59.0,1.39,None,Dec6
10525,1.50,Good,F,SI1,Excellent,Excellent,None,65.8,59.0,1.30,None,Dec11
10529,1.50,VeryGood,G,SI1,VeryGood,VeryGood,None,63.4,62.0,1.34,None,Dec11
10530,1.50,VeryGood,F,SI1,Excellent,VeryGood,Faint,63.4,59.0,1.34,None,Dec11
10535,1.70,VeryGood,I,VS2,Excellent,Excellent,None,62.6,60.0,1.32,None,Dec6
10547,1.51,VeryGood,F,SI1,Excellent,Good,None,63.8,57.0,1.33,None,Dec6
10558,1.81,VeryGood,G,SI2,Excellent,Good,None,61.7,62.0,1.34,None,Dec7
10573,1.71,VeryGood,D,SI2,Excellent,VeryGood,None,61.6,63.0,1.42,None,Dec6
10576,1.51,Good,F,SI1,Excellent,Excellent,Faint,65.9,54.0,1.37,None,Dec6
10581,1.81,VeryGood,I,SI1,Excellent,VeryGood,None,62.3,59.0,1.34,None,Dec6
10589,1.34,VeryGood,D,VS2,Excellent,Excellent,None,63.5,63.0,1.42,None,Dec11
10593,1.72,VeryGood,E,SI2,Excellent,Excellent,None,63.9,60.0,1.34,None,Dec11
10608,1.20,VeryGood,E,VVS1,Excellent,VeryGood,None,58.1,61.0,1.36,None,Dec6
10612,1.51,VeryGood,D,VS2,Excellent,VeryGood,StrongBlue,64.9,56.0,1.34,None,Dec6
10612,1.51,VeryGood,E,SI1,VeryGood,VeryGood,None,62.9,61.0,1.40,None,Dec11
10625,1.81,VeryGood,I,VS2,Excellent,VeryGood,StrongBlue,63.5,61.0,1.39,None,Dec6
10627,1.51,VeryGood,F,SI1,Excellent,Excellent,Faint,63.2,57.0,1.39,None,Dec11
10631,1.60,Good,H,VS2,Excellent,Excellent,Faint,65.9,55.0,1.37,None,Dec20
10669,1.14,VeryGood,D,IF,Excellent,Excellent,None,61.5,58.0,1.41,None,Dec11
10680,2.01,VeryGood,I,SI2,Excellent,VeryGood,None,61.7,61.0,1.34,None,Dec6
10686,1.51,VeryGood,G,SI1,Excellent,Excellent,None,62.8,57.0,1.36,None,Dec11
10686,1.70,VeryGood,G,SI1,VeryGood,VeryGood,Strong,63.1,61.0,1.34,None,Dec11
10688,1.80,VeryGood,I,SI1,Excellent,Excellent,Faint,63.3,61.0,1.34,None,Dec6
10693,1.33,VeryGood,D,VS1,Excellent,Excellent,Faint,63.4,57.0,1.44,None,Dec11
10700,1.50,VeryGood,G,VS2,Excellent,VeryGood,None,61.1,59.0,1.36,None,Dec20
10703,1.70,VeryGood,I,VS1,Excellent,Good,Faint,61.8,61.0,1.39,None,Dec11
10707,1.52,VeryGood,E,SI1,Excellent,Excellent,None,59.4,59.0,1.32,None,Dec11
10711,1.50,VeryGood,E,SI1,Excellent,VeryGood,Faint,62.3,59.0,1.33,None,Dec6
10711,1.60,VeryGood,D,SI1,Excellent,VeryGood,Strong,57.4,62.0,1.52,None,Dec6
10715,1.51,VeryGood,G,SI1,Excellent,Excellent,Faint,61.7,56.0,1.35,None,Dec11
10715,1.51,VeryGood,H,VS2,Excellent,Excellent,None,62.5,58.0,1.36,None,Dec6
10717,1.50,VeryGood,G,SI1,VeryGood,Good,None,59.3,57.0,1.35,None,Dec11
10729,1.35,VeryGood,E,VS2,VeryGood,Excellent,None,61.7,59.0,1.36,None,Dec6
10750,1.50,Good,D,VS2,Excellent,VeryGood,Faint,66.6,57.0,1.31,None,Dec11
10754,1.50,VeryGood,F,SI1,Excellent,VeryGood,None,63.5,62.0,1.34,None,Dec6
10761,1.69,VeryGood,G,SI1,Excellent,VeryGood,Medium,64.9,63.0,1.33,None,Dec11
10766,1.51,VeryGood,G,VS2,Excellent,Excellent,None,64.9,62.0,1.42,None,Dec20
10766,1.51,VeryGood,G,VS2,Excellent,VeryGood,None,63.3,62.0,1.35,None,Dec20
10766,1.51,VeryGood,G,VS2,Excellent,VeryGood,None,64.0,59.0,1.34,None,Dec20
10770,1.50,VeryGood,F,SI1,Excellent,Excellent,Faint,62.5,60.0,1.35,None,Dec11
10772,1.50,VeryGood,D,SI1,Excellent,VeryGood,None,59.3,63.0,1.33,None,Dec11
10783,1.50,VeryGood,F,VS2,Excellent,VeryGood,Medium,63.3,58.0,1.41,None,Dec6
10783,1.50,VeryGood,F,VS2,Good,Good,MediumBlue,60.3,58.0,1.45,None,Dec6
10791,1.70,Good,G,SI2,Excellent,Excellent,None,67.3,60.0,1.34,None,Dec6
10798,1.50,VeryGood,F,SI1,Excellent,VeryGood,Faint,60.4,62.0,1.37,None,Dec6
10810,1.51,VeryGood,G,VS2,Excellent,Excellent,Faint,61.7,61.0,1.35,None,Dec20
10810,2.01,VeryGood,J,SI1,Excellent,Excellent,None,62.8,61.0,1.37,None,Dec11
10814,1.76,VeryGood,H,SI2,Excellent,Excellent,None,60.1,60.0,1.39,None,Dec6
10833,2.00,VeryGood,J,SI1,Excellent,VeryGood,None,61.4,62.0,1.34,None,Dec5
10836,1.51,VeryGood,F,SI1,Excellent,VeryGood,None,64.8,58.0,1.40,None,Dec7
10842,1.71,VeryGood,I,VS1,Excellent,VeryGood,Faint,62.7,63.0,1.39,None,Dec20
10847,1.59,Good,D,SI1,Excellent,Excellent,Strong,65.4,61.0,1.30,None,Dec11
10849,1.51,VeryGood,G,SI1,Excellent,Excellent,Medium,62.6,57.0,1.32,None,Dec6
10852,2.00,VeryGood,I,SI2,Excellent,VeryGood,Medium,58.1,56.0,1.30,None,Dec11
10853,1.90,VeryGood,H,SI2,Excellent,VeryGood,Faint,63.0,60.0,1.34,None,Dec11
10856,1.40,VeryGood,E,VS2,Excellent,VeryGood,None,63.6,58.0,1.34,None,Dec6
10856,1.40,VeryGood,E,VS2,VeryGood,VeryGood,None,62.9,61.0,1.34,None,Dec6
10856,1.50,VeryGood,F,SI1,Excellent,VeryGood,Faint,63.4,61.0,1.34,None,Dec11
10861,1.80,Good,I,VS2,Excellent,VeryGood,None,68.3,52.0,1.31,None,Dec6
10863,1.51,Good,D,SI1,Excellent,Excellent,None,66.3,59.0,1.44,None,Dec11
10865,1.51,VeryGood,F,SI1,Excellent,Excellent,Faint,64.3,60.0,1.40,None,Dec6
10879,2.01,VeryGood,J,SI1,VeryGood,VeryGood,None,62.0,62.0,1.36,None,Dec11
10889,2.02,VeryGood,J,SI1,Excellent,Excellent,None,62.8,61.0,1.37,None,Dec11
10894,1.52,Good,F,VS2,Excellent,Excellent,None,66.4,59.0,1.29,None,Dec11
10904,2.02,VeryGood,J,VS2,Excellent,Excellent,MediumBlue,59.2,59.0,1.41,None,Dec6
10919,1.05,VeryGood,D,IF,Excellent,VeryGood,None,61.0,61.0,1.39,None,Dec11
10921,1.50,VeryGood,D,SI1,Excellent,VeryGood,None,62.3,56.0,1.44,None,Dec11
10934,1.50,VeryGood,F,SI1,Excellent,Excellent,None,59.5,59.0,1.35,None,Dec4
10934,1.62,VeryGood,I,VS2,Excellent,VeryGood,None,60.8,59.0,1.51,None,Dec5
10945,2.00,VeryGood,J,VS2,Excellent,VeryGood,Faint,62.0,62.0,1.32,None,Dec6
10950,2.00,VeryGood,J,VS1,Excellent,Excellent,Strong,63.2,61.0,1.34,None,Dec11
10957,1.87,Good,H,SI1,Excellent,Excellent,Medium,68.4,53.0,1.28,None,Dec6
10967,1.73,VeryGood,I,SI2,Excellent,Excellent,None,61.2,62.0,1.36,None,Dec6
10971,1.50,VeryGood,G,VS2,Excellent,Good,None,62.8,57.0,1.43,None,Dec6
10972,2.01,VeryGood,J,VS1,Excellent,Excellent,Medium,63.6,61.0,1.34,None,Dec11
10994,2.01,VeryGood,J,SI1,Excellent,Excellent,Faint,63.9,58.0,1.39,None,Dec6
10995,2.01,Good,I,SI2,Excellent,Good,Medium,66.7,55.0,1.52,None,Dec11
11005,1.00,Good,D,IF,Excellent,VeryGood,None,67.5,58.0,1.27,None,Dec11
11055,1.50,VeryGood,F,VS2,Excellent,VeryGood,Faint,60.5,58.0,1.35,None,Dec6
11063,1.70,Good,F,SI2,Excellent,VeryGood,Faint,54.3,60.0,1.51,None,Dec6
11065,1.51,VeryGood,E,SI1,VeryGood,VeryGood,None,64.3,59.0,1.35,None,Dec11
11070,2.00,VeryGood,J,VS1,Excellent,Excellent,None,64.0,59.0,1.43,None,Dec11
11088,2.05,Good,I,SI2,Excellent,Excellent,None,68.7,52.0,1.28,None,Dec6
11090,1.97,VeryGood,J,VVS2,Excellent,Excellent,Medium,62.3,62.0,1.38,None,Dec6
11092,1.60,VeryGood,G,SI1,Excellent,VeryGood,None,62.3,61.0,1.34,None,Dec11
11097,1.90,VeryGood,I,SI2,Excellent,VeryGood,None,61.8,58.0,1.40,None,Dec6
11116,1.51,VeryGood,F,SI1,Excellent,Excellent,None,63.3,58.0,1.36,None,Dec11
11129,1.20,VeryGood,D,VVS1,VeryGood,VeryGood,None,62.3,60.0,1.39,None,Dec6
11143,1.55,VeryGood,F,VS2,Excellent,Excellent,StrongBlue,60.8,57.0,1.44,None,Dec6
11155,1.70,VeryGood,H,VS2,Excellent,Excellent,StrongBlue,64.3,60.0,1.43,None,Dec6
11163,2.01,Good,J,VS1,Excellent,VeryGood,None,65.5,58.0,1.33,None,Dec11
11172,1.70,VeryGood,H,SI1,VeryGood,VeryGood,None,61.8,62.0,1.35,None,Dec6
11180,1.50,VeryGood,E,SI1,Excellent,VeryGood,None,65.0,57.0,1.42,None,Dec11
11188,1.50,VeryGood,G,VS1,Excellent,VeryGood,None,63.1,60.0,1.35,None,Dec20
11188,1.50,VeryGood,G,VS1,VeryGood,VeryGood,None,61.9,62.0,1.34,None,Dec20
11189,1.51,VeryGood,G,VS2,Excellent,Excellent,None,64.5,59.0,1.33,None,Dec6
11191,1.93,VeryGood,I,SI2,Excellent,Excellent,None,60.9,61.0,1.34,None,Dec6
11209,1.50,VeryGood,D,SI1,VeryGood,VeryGood,None,62.6,62.0,1.35,VerySmall,Dec7
11210,1.50,VeryGood,F,SI1,Excellent,Excellent,None,63.1,58.0,1.33,None,Dec6
11210,1.50,VeryGood,F,SI1,VeryGood,VeryGood,None,62.3,62.0,1.37,None,Dec6
11215,1.90,VeryGood,H,SI2,Excellent,Excellent,None,60.4,60.0,1.40,None,Dec11
11215,2.01,Good,J,VS2,Excellent,Excellent,None,65.4,60.0,1.30,None,Dec20
11216,1.51,VeryGood,H,VS2,Excellent,Excellent,None,62.6,62.0,1.38,None,Dec11
11228,1.60,VeryGood,G,SI1,Excellent,Excellent,None,63.5,57.0,1.36,None,Dec7
11230,2.01,VeryGood,J,SI1,Excellent,Excellent,Faint,63.6,60.0,1.35,None,Dec11
11232,1.82,VeryGood,G,SI2,Excellent,VeryGood,None,63.0,60.0,1.34,None,Dec6
11253,1.80,VeryGood,H,SI2,Excellent,VeryGood,None,58.6,62.0,1.40,None,Dec6
11256,1.53,VeryGood,D,SI1,Excellent,VeryGood,None,60.9,59.0,1.40,None,Dec11
11262,1.61,VeryGood,D,SI2,Excellent,VeryGood,Faint,62.7,61.0,1.39,None,Dec6
11264,1.71,VeryGood,H,SI1,Excellent,VeryGood,None,63.5,61.0,1.34,None,Dec11
11267,1.80,Good,H,SI1,Excellent,VeryGood,None,68.3,54.0,1.25,None,Dec11
11270,1.60,VeryGood,H,VVS2,Excellent,Excellent,None,64.9,63.0,1.32,None,Dec11
11284,1.51,VeryGood,F,SI1,VeryGood,VeryGood,None,62.2,56.0,1.36,None,Dec6
11305,1.60,VeryGood,G,VS2,Excellent,Excellent,None,60.6,59.0,1.40,None,Dec11
11330,1.50,VeryGood,E,SI1,VeryGood,Good,None,58.7,53.0,1.40,None,Dec6
11335,1.51,Good,E,SI1,VeryGood,VeryGood,None,56.4,61.0,1.34,None,Dec6
11340,1.50,VeryGood,G,SI1,Excellent,Excellent,None,63.3,57.0,1.36,None,Dec6
11372,1.52,VeryGood,G,VS2,Excellent,Excellent,None,63.5,58.0,1.42,None,Dec11
11374,1.71,VeryGood,H,SI1,Excellent,VeryGood,None,61.9,61.0,1.34,None,Dec11
11379,1.51,VeryGood,E,SI1,Excellent,Excellent,None,63.0,60.0,1.44,None,Dec11
11384,1.50,VeryGood,E,SI1,Excellent,VeryGood,Faint,63.3,59.0,1.36,None,Dec11
11387,1.50,Good,D,SI1,Good,Good,None,68.0,57.0,1.47,None,Dec6
11388,1.50,VeryGood,G,VS1,Excellent,Excellent,None,62.4,54.0,1.36,None,Dec11
11390,1.60,VeryGood,E,VS2,Excellent,VeryGood,Strong,61.7,60.0,1.35,None,Dec6
11423,1.50,VeryGood,G,VS2,Excellent,VeryGood,None,58.1,55.0,1.25,None,Dec6
11432,1.51,Good,G,VVS1,Excellent,Excellent,Medium,65.5,56.0,1.31,None,Dec5
11432,1.51,VeryGood,G,VVS1,Excellent,Excellent,Medium,61.4,61.0,1.39,None,Dec6
11435,2.20,Good,J,SI2,VeryGood,Good,None,54.0,52.0,1.31,None,Dec6
11442,1.01,VeryGood,D,IF,Excellent,VeryGood,None,59.4,62.0,1.42,None,Dec11
11444,1.62,VeryGood,G,VS2,Excellent,VeryGood,None,62.6,59.0,1.34,None,Dec11
11451,1.51,Good,E,VVS2,Excellent,VeryGood,Medium,54.0,66.0,1.42,None,Dec11
11452,1.53,VeryGood,D,SI1,Excellent,VeryGood,None,59.7,61.0,1.42,None,Dec11
11455,1.70,VeryGood,H,SI1,Excellent,VeryGood,None,63.3,62.0,1.32,None,Dec6
11525,1.80,Good,F,SI2,Excellent,VeryGood,Medium,68.7,54.0,1.33,None,Dec11
11526,1.80,VeryGood,H,SI2,VeryGood,VeryGood,None,62.6,58.0,1.34,None,Dec6
11537,1.52,VeryGood,D,SI1,Excellent,VeryGood,None,60.6,60.0,1.35,None,Dec20
11560,1.50,VeryGood,F,VS2,Excellent,VeryGood,Faint,62.2,60.0,1.39,None,Dec6
11561,1.70,VeryGood,H,SI1,Excellent,VeryGood,None,64.1,60.0,1.43,None,Dec6
11566,1.86,VeryGood,I,VVS1,Excellent,Excellent,Medium,64.7,63.0,1.32,None,Dec6
11567,1.60,VeryGood,F,VS1,VeryGood,VeryGood,None,62.6,58.0,1.35,None,Dec7
11573,1.70,VeryGood,F,SI1,VeryGood,Excellent,Strong,62.5,59.0,1.34,None,Dec6
11584,1.50,VeryGood,F,VS2,Excellent,Excellent,MediumBlue,58.0,61.0,1.36,None,Dec6
11589,1.51,VeryGood,F,VS2,Excellent,VeryGood,None,64.8,58.0,1.39,None,Dec6
11590,1.07,VeryGood,D,VVS1,Excellent,VeryGood,None,62.6,56.0,1.39,None,Dec11
11590,1.07,VeryGood,D,VVS1,VeryGood,VeryGood,None,63.4,53.0,1.44,None,Dec11
11596,1.51,VeryGood,F,SI1,Excellent,VeryGood,None,61.0,61.0,1.37,None,Dec11
11599,2.00,VeryGood,J,SI1,Excellent,Excellent,None,61.6,61.0,1.34,None,Dec6
11605,1.50,VeryGood,E,SI1,Excellent,VeryGood,None,63.7,62.0,1.34,None,Dec6
11609,1.50,VeryGood,F,SI1,Excellent,VeryGood,None,58.3,61.0,1.41,None,Dec6
11621,1.70,VeryGood,E,SI2,Excellent,VeryGood,None,63.2,60.0,1.35,None,Dec6
11624,1.53,VeryGood,G,VS2,Excellent,VeryGood,None,62.3,61.0,1.42,None,Dec11
11637,2.01,Good,H,SI2,Excellent,Good,None,66.5,53.0,1.29,None,Dec11
11638,1.71,Good,G,VS2,Excellent,VeryGood,Medium,66.4,58.0,1.31,None,Dec11
11640,1.22,VeryGood,E,VVS1,Excellent,Excellent,None,59.5,61.0,1.36,None,Dec5
11641,1.55,VeryGood,G,VS2,Excellent,Excellent,None,63.4,61.0,1.40,None,Dec11
11653,1.50,VeryGood,E,SI1,Excellent,VeryGood,None,63.5,61.0,1.38,None,Dec11
11665,1.61,VeryGood,I,IF,Excellent,Excellent,None,62.9,62.0,1.44,None,Dec11
11668,1.55,VeryGood,G,VS2,Excellent,Excellent,None,61.3,62.0,1.45,None,Dec11
11675,1.51,VeryGood,D,VS2,Excellent,Good,Faint,64.3,57.0,1.33,None,Dec11
11679,1.52,VeryGood,D,SI1,Excellent,Excellent,None,61.6,60.0,1.40,None,Dec11
11681,1.51,VeryGood,E,SI1,Excellent,VeryGood,None,62.3,60.0,1.34,None,Dec6
11686,1.60,VeryGood,G,SI1,Excellent,VeryGood,Faint,63.0,60.0,1.34,None,Dec11
11696,1.50,VeryGood,G,VS1,Excellent,VeryGood,None,63.4,60.0,1.34,None,Dec11
11713,1.51,VeryGood,G,VS1,Excellent,VeryGood,None,64.7,57.0,1.31,None,Dec11
11719,1.70,VeryGood,D,SI1,Excellent,Excellent,Strong,61.4,60.0,1.34,None,Dec11
11735,1.80,VeryGood,G,SI2,VeryGood,VeryGood,None,63.4,61.0,1.40,None,Dec20
11740,1.70,VeryGood,F,SI1,Excellent,Good,Strong,62.2,61.0,1.34,None,Dec7
11741,1.50,VeryGood,E,VS2,VeryGood,VeryGood,None,64.0,58.0,1.36,None,Dec11
11753,2.01,VeryGood,J,VS2,Excellent,Excellent,None,63.4,57.0,1.36,None,Dec11
11756,1.50,VeryGood,D,SI1,Excellent,Excellent,Faint,61.5,59.0,1.36,None,Dec11
11806,1.80,VeryGood,D,SI2,Excellent,VeryGood,Strong,62.7,60.0,1.35,None,Dec6
11810,1.51,VeryGood,G,VS1,Excellent,Excellent,None,63.0,62.0,1.35,None,Dec11
11811,1.90,VeryGood,I,SI1,Excellent,Excellent,None,65.0,56.0,1.47,None,Dec6
11815,1.50,VeryGood,G,VS2,Excellent,Excellent,None,63.4,58.0,1.36,None,Dec11
11854,2.01,VeryGood,I,SI1,Excellent,VeryGood,Strong,62.7,57.0,1.41,None,Dec6
11885,1.50,VeryGood,G,VVS2,Excellent,Excellent,Faint,61.6,64.0,1.46,None,Dec11
11906,2.01,VeryGood,J,VS1,VeryGood,VeryGood,None,57.6,57.0,1.42,None,Dec11
11906,2.20,VeryGood,J,SI2,Excellent,Excellent,Faint,60.5,57.0,1.35,None,Dec6
11922,1.50,VeryGood,D,VS2,Excellent,VeryGood,None,64.1,58.0,1.32,None,Dec11
11934,1.70,VeryGood,G,SI1,Excellent,VeryGood,None,60.5,60.0,1.35,None,Dec6
11955,1.70,Good,D,SI1,VeryGood,Good,Strong,56.7,54.0,1.31,None,Dec7
11968,1.72,VeryGood,H,SI1,Excellent,Excellent,None,64.9,63.0,1.30,None,Dec11
11970,2.11,VeryGood,J,SI1,Excellent,Excellent,None,63.5,58.0,1.35,None,Dec11
11989,1.60,VeryGood,G,SI1,Excellent,VeryGood,None,62.0,61.0,1.40,None,Dec6
12010,1.80,Good,H,VS2,Excellent,Excellent,None,68.8,56.0,1.29,None,Dec6
12023,1.71,Good,D,SI2,Good,Good,None,59.2,65.0,1.38,None,Dec11
12053,1.90,VeryGood,I,SI1,Excellent,VeryGood,None,61.1,60.0,1.35,None,Dec11
12056,2.00,VeryGood,I,SI2,Excellent,VeryGood,None,61.9,58.0,1.34,None,Dec6
12087,1.81,VeryGood,G,SI2,Excellent,VeryGood,None,62.6,57.0,1.37,None,Dec20
12103,1.50,VeryGood,F,VS2,Excellent,VeryGood,None,64.1,57.0,1.40,None,Dec11
12108,1.50,Good,G,VS1,Excellent,VeryGood,None,65.6,57.0,1.48,None,Dec5
12108,1.51,VeryGood,D,SI1,VeryGood,VeryGood,None,64.6,62.0,1.41,None,Dec6
12116,2.01,VeryGood,I,SI2,Excellent,VeryGood,None,63.7,53.0,1.43,None,Dec6
12120,1.80,VeryGood,H,SI1,Excellent,VeryGood,None,63.0,61.0,1.34,None,Dec6
12120,1.80,VeryGood,I,VVS2,Excellent,Excellent,None,63.4,62.0,1.34,None,Dec20
12126,1.51,VeryGood,G,VS1,Excellent,Excellent,None,62.8,58.0,1.35,None,Dec11
12127,2.00,VeryGood,I,SI2,Excellent,VeryGood,None,60.5,61.0,1.39,None,Dec6
12130,1.54,VeryGood,F,VS2,Excellent,VeryGood,None,60.9,57.0,1.42,None,Dec11
12142,1.01,VeryGood,E,VVS1,Excellent,Excellent,None,61.5,59.0,1.39,None,Dec6
12158,1.52,VeryGood,F,VS2,Excellent,VeryGood,None,62.6,59.0,1.35,None,Dec6
12164,1.50,VeryGood,E,VS2,Excellent,VeryGood,Faint,61.2,62.0,1.34,None,Dec7
12189,2.01,VeryGood,G,SI2,Excellent,VeryGood,None,58.6,60.0,1.40,None,Dec6
12194,1.50,Good,F,VS1,Excellent,VeryGood,None,65.4,57.0,1.40,None,Dec11
12195,1.61,Good,H,IF,Excellent,Excellent,None,65.9,57.0,1.30,None,Dec6
12208,1.51,VeryGood,D,VS1,Excellent,Excellent,MediumBlue,64.1,58.0,1.29,None,Dec6
12208,1.51,VeryGood,D,VS1,Excellent,VeryGood,Medium,64.3,63.0,1.35,None,Dec6
12212,2.01,VeryGood,J,VVS2,Excellent,VeryGood,Faint,62.5,59.0,1.35,None,Dec8
12215,1.55,VeryGood,G,SI1,Excellent,Excellent,None,61.7,59.0,1.42,None,Dec6
12224,1.70,VeryGood,H,VS2,Excellent,VeryGood,None,61.7,61.0,1.37,None,Dec6
12231,1.81,Good,H,VVS2,Excellent,Excellent,None,68.3,53.0,1.28,None,Dec6
12259,2.00,VeryGood,I,SI1,Excellent,VeryGood,None,63.8,61.0,1.33,None,Dec6
12274,1.50,VeryGood,F,VS2,Excellent,VeryGood,None,59.3,58.0,1.33,None,Dec6
12279,2.00,VeryGood,J,SI1,Excellent,Excellent,None,63.2,59.0,1.37,None,Dec6
12300,1.70,VeryGood,G,SI1,Excellent,Good,None,61.2,62.0,1.34,None,Dec11
12313,1.70,VeryGood,E,SI1,Excellent,Good,None,64.9,54.0,1.32,None,Dec11
12315,1.50,VeryGood,E,VS2,Excellent,VeryGood,None,60.8,61.0,1.40,None,Dec6
12318,1.80,Good,H,VS2,Excellent,VeryGood,None,68.8,54.0,1.46,None,Dec6
12324,1.50,VeryGood,F,VS2,Excellent,VeryGood,None,64.4,60.0,1.33,None,Dec6
12354,1.60,VeryGood,G,VS2,Excellent,Excellent,None,61.0,60.0,1.31,None,Dec6
12365,2.00,VeryGood,H,SI2,Excellent,VeryGood,None,62.8,60.0,1.34,None,Dec11
12369,1.70,VeryGood,H,VS2,VeryGood,VeryGood,None,59.4,59.0,1.40,None,Dec6
12384,2.03,VeryGood,I,SI2,Excellent,Excellent,None,64.5,58.0,1.32,None,Dec11
12393,1.51,VeryGood,G,VVS2,Excellent,Excellent,None,64.9,54.0,1.33,None,Dec11
12422,1.50,VeryGood,D,VS2,Excellent,VeryGood,None,62.6,57.0,1.36,None,Dec11
12424,1.73,VeryGood,H,SI1,Excellent,VeryGood,None,61.2,62.0,1.35,None,Dec6
12428,1.53,VeryGood,F,VS2,Excellent,Excellent,None,62.0,59.0,1.33,None,Dec11
