round,carat,cut,color,clarity,depth,table,length-width,date,price
0,2.01,1,3,3,71.1,63.0,1.16,23,18665
0,2.01,1,3,3,75.2,73.0,1.18,22,20026
0,2.01,1,3,3,76.1,70.0,1.27,22,18715
0,2.01,1,3,4,57.4,71.0,1.04,20,22170
0,2.01,1,3,4,57.4,71.0,1.04,22,22170
0,2.01,1,3,5,69.3,63.0,1.35,19,25275
0,2.01,1,3,5,69.3,63.0,1.35,22,24795
0,2.01,1,3,5,76.4,65.0,1.05,18,22171
0,2.01,1,3,5,76.4,65.0,1.05,22,22171
0,2.01,1,4,1,59.5,69.0,1.10,22,17405
0,2.01,1,4,3,61.4,67.0,1.09,20,21307
0,2.01,1,4,3,61.4,67.0,1.09,22,21307
0,2.01,1,5,0,58.6,69.0,1.13,22,14600
0,2.01,1,5,0,61.4,72.0,1.12,22,14600
0,2.01,1,5,2,75.3,67.0,1.23,19,20582
0,2.01,1,5,2,75.3,67.0,1.23,22,20144
0,2.01,1,5,3,68.7,63.0,1.02,19,26871
0,2.01,1,5,3,68.7,63.0,1.02,22,26393
0,2.01,1,5,3,70.9,63.0,1.25,19,26871
0,2.01,1,5,3,70.9,63.0,1.25,22,26393
0,2.01,1,6,1,67.7,63.0,1.41,22,18494
0,2.01,1,6,2,56.3,67.0,1.04,19,27708
0,2.01,1,6,2,56.3,67.0,1.04,22,27183
0,2.01,1,6,2,74.7,71.0,1.33,19,24378
0,2.01,1,6,2,74.7,71.0,1.33,22,23912
0,2.01,1,6,3,76.0,72.0,1.03,19,28220
0,2.01,1,6,3,76.0,72.0,1.03,22,27769
0,2.01,2,0,3,68.7,72.0,1.10,22,10302
0,2.01,2,0,5,70.0,72.0,1.17,22,11856
0,2.01,2,1,4,70.1,72.0,1.14,22,13927
0,2.01,2,2,3,73.4,69.0,1.12,22,15750
0,2.01,2,2,4,72.6,76.0,1.00,22,15381
0,2.01,2,3,2,64.3,72.0,1.11,22,18986
0,2.01,2,3,2,69.0,67.0,1.01,18,24930
0,2.01,2,3,2,69.0,67.0,1.01,23,24316
0,2.01,2,3,2,69.9,75.0,1.08,22,17756
0,2.01,2,3,2,71.7,71.0,1.01,22,18615
0,2.01,2,3,3,67.9,65.0,1.01,18,26971
0,2.01,2,3,3,67.9,65.0,1.01,23,26360
0,2.01,2,3,3,70.2,71.0,1.26,18,20293
0,2.01,2,3,3,72.4,70.0,1.23,19,21711
0,2.01,2,3,3,72.4,70.0,1.23,22,21214
0,2.01,2,3,4,66.1,74.0,1.15,20,24106
0,2.01,2,3,4,66.1,74.0,1.15,22,23555
0,2.01,2,3,5,65.1,68.0,1.36,19,25275
0,2.01,2,3,5,65.1,68.0,1.36,22,24795
0,2.01,2,3,5,70.2,70.0,1.20,18,22659
0,2.01,2,3,5,70.2,70.0,1.20,22,22227
0,2.01,2,3,6,69.0,66.0,1.03,18,25526
0,2.01,2,3,6,69.0,66.0,1.03,22,25098
0,2.01,2,4,1,71.2,65.0,1.25,22,14860
0,2.01,2,4,2,71.7,70.0,1.11,22,19501
0,2.01,2,4,2,71.8,69.0,1.36,22,19165
0,2.01,2,4,2,72.0,65.0,1.27,18,20293
0,2.01,2,4,2,73.0,74.0,1.05,23,19457
0,2.01,2,4,3,65.3,75.0,1.13,20,21307
0,2.01,2,4,3,65.3,75.0,1.13,22,21307
0,2.01,2,4,3,66.9,69.0,1.25,19,24051
0,2.01,2,4,3,66.9,69.0,1.25,22,23512
0,2.01,2,5,1,66.2,67.0,1.03,22,18624
0,2.01,2,5,2,71.3,69.0,1.20,19,24346
0,2.01,2,5,2,71.3,69.0,1.20,22,23833
0,2.01,2,6,1,71.6,68.0,1.01,22,18922
0,2.01,2,6,2,68.0,66.0,1.21,20,23604
0,2.01,2,6,2,68.0,66.0,1.21,22,23604
0,2.02,0,2,4,54.3,67.0,1.14,22,17488
0,2.02,0,3,2,78.1,70.0,1.09,23,18561
0,2.02,0,3,5,68.0,60.0,1.29,19,21721
0,2.02,0,3,5,68.0,60.0,1.29,22,21275
0,2.02,0,4,2,78.4,70.0,1.26,22,19067
0,2.02,1,0,3,65.4,63.0,1.20,22,10632
0,2.02,1,2,3,57.5,66.0,1.04,22,16688
0,2.02,1,3,5,60.5,68.0,1.19,22,24676
0,2.02,1,4,1,76.5,64.0,1.23,23,17654
0,2.02,1,6,1,73.7,63.0,1.32,22,16136
0,2.02,1,6,2,72.0,64.0,1.03,19,24496
0,2.02,1,6,2,72.0,64.0,1.03,22,24028
0,2.02,1,6,3,60.7,68.0,1.14,20,29428
0,2.02,1,6,3,60.7,68.0,1.14,22,29428
0,2.02,2,0,3,70.6,71.0,1.17,22,10627
0,2.02,2,2,2,69.6,67.0,1.14,22,14157
0,2.02,2,2,3,68.8,69.0,1.01,22,17278
0,2.02,2,2,4,67.2,67.0,1.30,22,18278
0,2.02,2,2,5,69.5,71.0,1.04,22,18561
0,2.02,2,3,2,66.0,67.0,1.23,18,22695
0,2.02,2,3,2,66.0,67.0,1.23,22,22134
0,2.02,2,3,2,70.7,67.0,1.00,18,25050
0,2.02,2,3,2,70.7,67.0,1.00,23,24433
0,2.02,2,3,3,69.7,74.0,1.34,19,22741
0,2.02,2,3,3,69.7,74.0,1.34,22,22223
0,2.02,2,3,5,67.0,73.0,1.24,20,24676
0,2.02,2,3,5,67.0,73.0,1.24,22,24676
0,2.02,2,4,1,69.0,73.0,1.21,22,19447
0,2.02,2,4,2,72.0,72.0,1.09,18,21143
0,2.02,2,4,4,70.6,66.0,1.14,24,28521
0,2.02,2,4,4,70.6,66.0,1.14,28,28015
0,2.02,2,5,1,63.8,66.0,1.14,22,18282
0,2.02,2,5,1,65.8,74.0,1.19,18,21684
0,2.02,2,5,1,65.8,74.0,1.19,23,21123
0,2.02,2,5,1,68.9,68.0,1.15,22,18282
0,2.02,2,5,3,67.0,68.0,1.11,20,26931
0,2.02,2,5,3,67.0,68.0,1.11,22,26452
0,2.02,2,5,3,69.2,68.0,1.20,19,28735
0,2.02,2,5,3,69.2,68.0,1.20,22,28225
0,2.02,2,6,1,72.9,69.0,1.15,22,18055
0,2.02,2,6,3,71.6,66.0,1.37,19,29122
0,2.02,2,6,3,72.5,72.0,1.20,19,24254
0,2.02,2,6,3,72.5,72.0,1.20,22,23468
0,2.03,0,2,3,77.8,72.0,1.12,28,16031
0,2.03,0,3,2,77.3,76.0,1.16,23,18471
0,2.03,1,1,2,66.8,63.0,1.16,22,12519
0,2.03,1,3,6,74.5,67.0,1.05,20,23001
0,2.03,1,3,6,74.5,67.0,1.05,22,22666
0,2.03,1,5,0,75.6,73.0,1.15,22,14771
0,2.03,1,6,1,75.4,74.0,1.10,18,20423
0,2.03,1,6,1,75.4,74.0,1.10,22,19916
0,2.03,2,1,3,73.9,69.0,1.13,22,12825
0,2.03,2,2,3,67.4,68.0,1.21,22,16928
0,2.03,2,4,0,62.2,69.0,1.07,22,14393
0,2.03,2,4,2,72.2,68.0,1.02,22,20816
0,2.03,2,4,3,66.1,68.0,1.16,20,23029
0,2.03,2,4,3,66.1,68.0,1.16,22,22543
0,2.03,2,4,3,70.2,69.0,1.27,18,22240
0,2.03,2,4,3,70.2,69.0,1.27,22,21770
0,2.04,0,1,2,68.0,60.0,1.06,22,12277
0,2.04,0,2,3,78.9,69.0,1.36,22,15326
0,2.04,0,2,6,71.9,61.0,1.32,22,18737
0,2.04,0,3,0,73.7,62.0,1.18,22,13938
0,2.04,0,5,1,78.2,74.0,1.14,22,17033
0,2.04,0,5,3,71.9,61.0,1.24,20,26860
0,2.04,0,5,3,71.9,61.0,1.24,22,26860
0,2.04,1,3,2,59.9,71.0,1.01,22,21946
0,2.04,1,3,3,60.6,66.0,1.26,20,20869
0,2.04,1,3,3,60.6,66.0,1.26,22,20869
0,2.04,1,4,0,59.8,69.0,1.19,22,13228
0,2.04,2,0,3,71.7,68.0,1.25,22,10436
0,2.04,2,1,3,70.4,70.0,1.13,22,13548
0,2.04,2,2,6,65.7,72.0,1.16,20,21680
0,2.04,2,2,6,65.7,72.0,1.16,22,21680
0,2.04,2,3,2,72.6,67.0,1.30,22,19247
0,2.04,2,3,3,64.8,72.0,1.20,20,20869
0,2.04,2,3,3,64.8,72.0,1.20,22,20869
0,2.04,2,5,3,68.6,66.0,1.13,20,27543
0,2.04,2,5,3,68.6,66.0,1.13,22,27543
0,2.05,0,2,1,73.6,62.0,1.11,22,13782
0,2.05,0,4,2,79.6,66.0,1.32,22,19070
0,2.05,1,0,4,69.6,64.0,1.16,22,11491
0,2.05,1,2,5,60.1,70.0,1.06,22,19346
0,2.05,1,2,6,60.3,74.0,1.22,20,21784
0,2.05,1,2,6,60.3,74.0,1.22,22,21784
0,2.05,1,3,3,75.0,73.0,1.16,18,22318
0,2.05,1,3,3,75.0,73.0,1.16,22,21809
0,2.05,1,4,2,60.1,68.0,1.15,28,20959
0,2.05,1,6,1,69.2,63.0,1.10,22,19346
0,2.05,2,1,1,71.3,74.0,1.03,22,13270
0,2.05,2,3,4,70.2,69.0,1.35,23,21829
0,2.05,2,3,4,70.2,69.0,1.35,28,21367
0,2.05,2,4,3,65.8,67.0,1.00,19,24515
0,2.05,2,4,3,65.8,67.0,1.00,22,23998
0,2.05,2,5,3,67.1,69.0,1.01,19,28444
0,2.05,2,5,3,67.1,69.0,1.01,22,27939
0,2.06,0,1,2,78.3,65.1,1.12,23,12607
0,2.06,0,5,2,54.2,71.0,1.12,20,22706
0,2.06,0,5,2,54.2,71.0,1.12,22,22706
0,2.06,1,2,5,61.8,64.0,1.20,22,18370
0,2.06,1,2,6,67.7,63.0,1.26,22,18934
0,2.06,1,3,5,69.1,64.0,1.21,19,25625
0,2.06,1,3,5,69.1,64.0,1.21,23,25139
0,2.06,1,4,0,59.3,73.0,1.07,22,18441
0,2.06,2,3,2,68.7,74.0,1.04,24,20717
0,2.06,2,3,2,68.7,74.0,1.04,28,20203
0,2.06,2,3,3,69.3,70.0,1.00,19,21769
0,2.06,2,3,3,69.3,70.0,1.00,22,21273
0,2.06,2,3,5,64.6,68.0,1.14,20,24545
0,2.06,2,3,5,64.6,68.0,1.14,22,24079
0,2.06,2,5,2,72.7,66.0,1.16,19,22587
0,2.06,2,5,2,72.7,66.0,1.16,22,22107
0,2.06,2,5,3,68.3,69.0,1.27,19,28578
0,2.06,2,5,3,68.3,69.0,1.27,22,28070
0,2.07,1,2,4,60.5,68.0,1.17,22,18586
0,2.07,1,4,2,74.8,78.0,1.21,19,21093
0,2.07,1,4,2,74.8,78.0,1.21,22,20609
0,2.07,1,6,1,66.2,63.0,1.11,22,19020
0,2.07,2,1,1,70.4,71.0,1.04,23,12007
0,2.07,2,3,2,65.4,68.0,1.04,19,21949
0,2.07,2,3,2,65.4,68.0,1.04,23,21406
0,2.07,2,3,3,63.0,69.0,1.12,20,21168
0,2.07,2,3,3,63.0,69.0,1.12,22,21168
0,2.07,2,3,5,72.6,65.0,1.16,19,28229
0,2.07,2,3,5,72.6,65.0,1.16,22,27694
0,2.07,2,3,6,69.0,67.0,1.27,20,27319
0,2.07,2,3,6,69.0,67.0,1.27,22,26861
0,2.08,0,3,2,72.6,59.0,1.04,22,19365
0,2.08,0,4,2,62.4,59.0,1.14,20,20715
0,2.08,0,4,2,62.4,59.0,1.14,22,20715
0,2.08,1,4,0,74.3,77.0,1.11,22,12931
0,2.08,2,3,5,67.6,72.0,1.21,19,27136
0,2.08,2,3,5,67.6,72.0,1.21,22,26622
0,2.08,2,4,3,68.9,66.0,1.17,20,23794
0,2.08,2,4,3,68.9,66.0,1.17,22,23292
0,2.08,2,5,1,67.6,65.0,1.12,22,18980
0,2.09,0,0,2,64.5,59.0,1.02,22,10076
0,2.09,2,1,6,69.2,69.0,1.02,22,16628
0,2.09,2,4,2,69.6,65.0,1.25,23,23661
0,2.09,2,4,2,69.6,65.0,1.25,23,24211
0,2.10,1,0,4,61.4,77.0,1.09,22,11747
0,2.10,2,1,6,72.9,65.0,1.18,22,16871
0,2.10,2,3,4,69.8,67.0,1.21,19,23675
0,2.10,2,3,4,69.8,67.0,1.21,22,23175
0,2.10,2,4,2,71.1,66.0,1.02,20,22326
0,2.11,1,5,1,56.3,64.0,1.01,22,19059
0,2.11,2,3,3,69.8,68.0,1.03,19,23085
0,2.12,1,3,6,57.1,71.0,1.03,20,27300
0,2.12,1,3,6,57.1,71.0,1.03,22,27300
0,2.12,2,1,3,68.5,65.0,1.19,22,13933
0,2.13,0,6,2,67.6,61.0,1.12,19,28452
0,2.13,0,6,2,67.6,61.0,1.12,22,27913
0,2.13,1,5,3,59.7,70.0,1.19,22,29704
0,2.14,1,3,3,74.2,70.0,1.28,19,21786
0,2.14,1,3,3,74.2,70.0,1.28,22,21287
0,2.14,2,0,3,73.0,68.0,1.14,22,10956
0,2.16,0,6,2,78.0,67.0,1.28,19,26138
0,2.16,0,6,2,78.0,67.0,1.28,22,25639
0,2.16,1,2,6,61.8,67.0,1.08,20,22919
0,2.16,1,2,6,61.8,67.0,1.08,22,22919
0,2.16,2,3,4,69.1,70.0,1.12,19,24277
0,2.16,2,3,4,69.1,70.0,1.12,26,23765
0,2.17,1,3,5,59.6,68.0,1.21,20,26447
0,2.17,1,3,5,59.6,68.0,1.21,22,26447
0,2.17,2,3,2,69.2,66.0,1.30,19,22845
0,2.17,2,3,2,69.2,66.0,1.30,22,22280
0,2.17,2,4,3,71.7,70.0,1.22,19,23757
0,2.18,0,1,2,69.8,62.0,1.11,22,13956
0,2.18,2,1,6,73.1,68.0,1.04,23,17826
0,2.19,2,3,4,69.2,74.0,1.17,19,22954
0,2.19,2,3,4,69.2,74.0,1.17,22,22472
0,2.21,2,2,6,63.8,67.0,1.26,20,24041
0,2.21,2,2,6,63.8,67.0,1.26,22,24041
0,2.22,1,0,1,64.6,64.0,1.10,22,11347
0,2.22,1,4,3,74.3,75.0,1.09,25,24664
0,2.22,1,4,3,74.3,75.0,1.09,28,24664
0,2.23,0,3,5,70.0,58.0,1.06,19,27944
0,2.23,0,3,5,70.0,58.0,1.06,22,27415
0,2.24,2,3,2,67.2,68.0,1.31,19,23233
0,2.24,2,3,2,67.2,68.0,1.31,22,22659
0,2.24,2,3,5,70.6,70.0,1.26,19,28065
0,2.24,2,3,5,70.6,70.0,1.26,22,27534
0,2.24,2,4,3,65.4,68.0,1.13,19,23852
0,2.24,2,5,2,62.9,68.0,1.18,19,27038
0,2.24,2,5,2,62.9,68.0,1.18,22,26469
0,2.26,2,4,1,67.6,65.0,1.20,28,21550
0,2.27,2,3,5,69.2,70.0,1.19,18,26129
0,2.27,2,3,5,69.2,70.0,1.19,23,26129
0,2.28,0,3,3,67.7,62.0,1.14,20,24754
0,2.28,0,3,3,67.7,62.0,1.14,22,24754
0,2.29,2,1,4,72.3,75.0,1.09,28,18029
0,2.30,2,3,6,66.4,69.0,1.04,20,29487
0,2.31,1,3,3,65.4,64.0,1.17,20,25070
0,2.31,1,3,3,65.4,64.0,1.17,22,25070
0,2.31,2,3,3,67.6,66.0,1.36,19,25900
0,2.31,2,3,3,67.6,66.0,1.36,22,25313
0,2.31,2,4,3,68.9,70.0,1.17,19,28683
0,2.31,2,4,3,68.9,70.0,1.17,23,28082
0,2.35,2,5,0,69.7,70.0,1.03,22,16580
0,2.37,0,0,3,72.1,58.0,1.15,22,12608
0,2.37,2,2,6,69.9,71.0,1.04,20,26698
0,2.37,2,2,6,69.9,71.0,1.04,23,26104
0,2.38,2,5,1,67.6,70.0,1.00,22,23133
0,2.40,2,1,1,69.6,71.0,1.01,22,16443
0,2.52,0,1,5,64.5,55.0,1.15,22,19992
0,2.54,0,4,3,73.5,58.0,1.23,23,27800
0,2.60,1,1,4,67.4,64.0,1.15,19,20637
0,2.60,1,1,4,67.4,64.0,1.15,22,20189
0,2.61,2,3,4,68.7,71.0,1.08,19,29442
0,2.61,2,3,4,68.7,71.0,1.08,22,28825
0,3.00,1,0,3,76.3,69.0,1.15,23,24922
0,3.00,1,0,3,76.3,69.0,1.15,19,25381
0,3.00,2,0,3,68.4,68.0,1.24,22,28029
0,3.00,2,0,5,71.8,67.0,1.23,22,25611
0,3.00,2,0,3,68.4,68.0,1.24,20,28518
0,3.00,2,0,5,71.8,67.0,1.23,18,26004
0,3.01,0,0,1,68.7,60.0,1.19,22,19290
0,3.01,0,0,3,77.8,65.0,1.11,22,24760
0,3.01,0,1,1,75.8,61.0,1.10,18,22510
0,3.01,0,1,1,75.8,61.0,1.10,23,22058
0,3.01,0,0,3,77.8,65.0,1.11,19,25217
0,3.01,1,0,1,58.9,73.0,1.11,22,19290
0,3.01,2,0,3,67.9,75.0,1.19,22,23366
0,3.01,2,0,3,67.9,75.0,1.19,19,23810
0,3.02,2,0,2,68.6,67.0,1.07,22,21496
0,3.02,2,0,2,71.2,69.0,1.00,23,23393
0,3.02,2,0,3,69.2,66.0,1.21,22,25111
0,3.02,2,0,3,69.3,71.0,1.21,22,25122
0,3.02,2,0,2,68.6,67.0,1.07,19,21496
0,3.02,2,0,2,71.2,69.0,1.00,18,23393
0,3.02,2,0,3,69.2,66.0,1.21,19,25586
0,3.02,2,0,3,69.3,71.0,1.21,20,25122
0,3.03,1,0,2,57.0,72.0,1.07,22,22568
0,3.03,1,0,3,75.9,69.0,1.32,22,21314
0,3.03,2,0,3,68.7,71.0,1.12,22,25191
0,3.03,2,0,3,71.0,72.0,1.14,22,26900
0,3.03,2,0,4,73.9,73.0,1.07,23,26544
0,3.03,2,0,3,68.7,71.0,1.12,19,25668
0,3.03,2,0,3,71.0,72.0,1.14,18,27394
0,3.03,2,0,4,73.9,73.0,1.07,18,26987
0,3.04,2,0,2,67.5,66.0,1.11,22,23555
0,3.07,2,0,3,73.1,66.0,1.14,22,24836
0,3.07,2,0,3,73.1,66.0,1.14,19,25303
0,3.10,1,0,2,63.7,63.0,1.21,22,21816
0,3.10,2,0,2,66.1,66.0,1.00,19,25472
0,3.25,2,0,1,64.7,68.0,1.10,22,20165
0,3.25,2,0,1,64.7,68.0,1.10,20,20165
0,3.43,2,0,3,72.1,68.0,1.02,23,29815
0,3.57,0,0,3,78.3,73.0,1.11,22,29513
1,2.00,0,1,2,62.6,62.0,1,22,17459
1,2.00,0,1,2,63.5,58.0,1,22,16970
1,2.00,1,0,2,59.6,64.0,1,22,15286
1,2.00,1,0,3,61.4,63.0,1,22,16864
1,2.00,1,0,3,62.8,59.0,1,22,18203
1,2.00,1,1,1,59.8,59.0,1,22,19210
1,2.00,1,1,4,61.7,59.0,1.01,18,25427
1,2.00,1,1,4,61.7,59.0,1,22,25193
1,2.00,1,1,5,61.1,60.0,1.00,19,25267
1,2.00,1,1,5,61.1,60.0,1,23,25035
1,2.00,1,2,0,60.9,62.0,1,23,16768
1,2.00,1,2,0,65.6,60.0,1,22,14284
1,2.00,1,2,1,66.7,57.0,1,29,15979
1,2.00,1,2,2,65.7,55.0,1.01,23,20043
1,2.00,1,2,3,60.9,63.0,1.00,18,25725
1,2.00,1,2,3,60.9,63.0,1,22,25488
1,2.00,1,2,3,64.3,61.0,1,29,23136
1,2.00,1,2,5,64.8,54.0,1,22,27112
1,2.00,1,2,5,65.4,55.0,1.01,23,28322
1,2.00,1,2,5,65.4,55.0,1,28,28061
1,2.00,1,3,0,65.1,59.0,1,23,15957
1,2.00,1,3,1,60.5,61.0,1.00,23,20429
1,2.00,1,3,1,63.3,52.0,1,29,18033
1,2.00,1,3,2,59.3,62.0,1.01,20,29468
1,2.00,1,3,2,59.3,62.0,1,22,29196
1,2.00,1,3,3,62.2,65.0,1,22,23294
1,2.00,1,3,3,62.9,54.0,1.01,18,26935
1,2.00,1,3,3,62.9,54.0,1,22,26980
1,2.00,1,3,3,64.8,62.0,1,29,26720
1,2.00,1,3,3,65.2,61.0,1,29,26720
1,2.00,1,3,3,66.0,56.0,1.01,23,23894
1,2.00,1,3,3,66.0,56.0,1,28,23674
1,2.00,1,3,4,65.0,58.0,1,29,28420
1,2.00,1,4,1,59.4,63.0,1.00,18,24363
1,2.00,1,4,1,59.4,63.0,1,23,24139
1,2.00,1,4,1,63.8,58.0,1.01,18,21672
1,2.00,1,4,1,63.8,58.0,1,23,21473
1,2.00,1,4,2,59.1,58.0,1.00,19,26512
1,2.00,1,4,3,63.4,60.0,1,22,24700
1,2.00,1,5,0,57.9,60.0,1.02,20,20940
1,2.00,1,5,0,57.9,60.0,1,22,20748
1,2.00,1,5,0,60.6,60.0,1,23,19707
1,2.00,1,5,0,61.8,56.0,1.01,20,21435
1,2.00,1,5,0,61.8,56.0,1,22,21239
1,2.00,1,5,0,64.7,57.0,1,22,18781
1,2.00,1,5,1,65.0,59.0,1.00,23,22549
1,2.00,1,5,1,65.0,59.0,1,28,22342
1,2.00,1,5,2,61.9,60.0,1.01,19,28173
1,2.00,1,5,2,61.9,60.0,1,22,27914
1,2.00,1,6,2,66.4,54.0,1.00,24,25810
1,2.00,1,6,2,66.4,54.0,1,28,25572
1,2.00,2,0,0,59.5,59.0,1,22,14965
1,2.00,2,0,1,61.3,57.0,1,22,15608
1,2.00,2,0,2,59.7,61.0,1,23,16907
1,2.00,2,0,2,61.4,62.0,1,22,16097
1,2.00,2,0,3,63.1,56.0,1,27,18203
1,2.00,2,0,3,64.0,56.0,1,22,17459
1,2.00,2,0,5,61.5,61.0,1,28,20756
1,2.00,2,0,5,61.9,62.0,1,22,21261
1,2.00,2,0,6,61.0,60.0,1,23,22130
1,2.00,2,1,0,58.4,61.0,1,22,18557
1,2.00,2,1,0,64.4,57.0,1,29,15176
1,2.00,2,1,1,60.0,58.0,1,22,19375
1,2.00,2,1,1,60.4,60.0,1,28,20238
1,2.00,2,1,1,63.5,57.0,1,28,15969
1,2.00,2,1,2,63.2,59.0,1,22,18923
1,2.00,2,1,3,61.2,59.0,1.00,19,23954
1,2.00,2,1,3,61.2,59.0,1,23,23733
1,2.00,2,1,3,61.8,62.0,1.01,18,21766
1,2.00,2,1,3,61.8,62.0,1,22,21567
1,2.00,2,1,3,63.9,58.0,1.01,18,20944
1,2.00,2,1,3,63.9,58.0,1,22,20752
1,2.00,2,1,4,61.4,58.0,1.01,20,27973
1,2.00,2,1,4,61.4,58.0,1,23,27715
1,2.00,2,1,4,62.7,58.0,1.00,23,23190
1,2.00,2,1,4,63.9,58.0,1,22,24273
1,2.00,2,1,4,64.4,57.0,1.01,18,22228
1,2.00,2,1,4,64.4,57.0,1,23,22659
1,2.00,2,1,5,63.4,55.0,1.01,18,26913
1,2.00,2,1,5,63.4,55.0,1,22,26665
1,2.00,2,1,6,64.0,58.0,1.02,23,28100
1,2.00,2,1,6,64.0,58.0,1,28,27841
1,2.00,2,2,0,62.8,56.0,1,22,19012
1,2.00,2,2,0,62.9,57.0,1,29,17945
1,2.00,2,2,0,64.1,55.0,1,28,16768
1,2.00,2,2,1,60.7,61.0,1.00,18,21715
1,2.00,2,2,1,60.7,61.0,1,22,21516
1,2.00,2,2,1,64.1,56.0,1,28,19476
1,2.00,2,2,2,60.1,63.0,1,28,28971
1,2.00,2,2,2,63.3,61.0,1.01,18,22934
1,2.00,2,2,2,63.3,61.0,1,22,22723
1,2.00,2,2,2,63.9,58.0,1.01,24,24385
1,2.00,2,2,2,63.9,58.0,1,29,24261
1,2.00,2,2,3,61.6,62.0,1.01,18,25725
1,2.00,2,2,3,61.6,62.0,1,22,25488
1,2.00,2,2,3,62.6,58.0,1.00,18,29115
1,2.00,2,2,3,62.6,58.0,1,22,28846
1,2.00,2,2,3,62.7,52.0,1,22,26497
1,2.00,2,2,3,63.2,55.0,1.01,23,25725
1,2.00,2,2,3,63.2,55.0,1,28,25488
1,2.00,2,2,3,63.5,57.0,1.00,20,28438
1,2.00,2,2,3,63.5,57.0,1,22,28176
1,2.00,2,2,3,63.5,59.0,1.01,18,26404
1,2.00,2,2,3,63.5,59.0,1,23,26161
1,2.00,2,2,4,62.1,60.0,1,22,28406
1,2.00,2,2,5,59.1,66.0,1.00,19,28734
1,2.00,2,2,5,61.1,64.0,1,22,28877
1,2.00,2,2,5,63.6,59.0,1,28,24814
1,2.00,2,3,0,60.1,60.0,1,28,17651
1,2.00,2,3,0,61.9,59.0,1,26,15726
1,2.00,2,3,0,62.7,60.0,1,22,19706
1,2.00,2,3,1,57.8,60.0,1.01,19,21907
1,2.00,2,3,1,57.8,60.0,1,22,21706
1,2.00,2,3,1,59.7,60.0,1,22,22998
1,2.00,2,3,1,61.0,59.0,1.00,18,21544
1,2.00,2,3,1,61.3,58.0,1.00,20,22976
1,2.00,2,3,1,61.3,58.0,1,22,22765
1,2.00,2,3,1,62.9,56.0,1,22,22448
1,2.00,2,3,1,63.5,55.0,1,23,21346
1,2.00,2,3,1,63.6,56.0,1.01,18,21372
1,2.00,2,3,2,59.7,62.0,1.01,24,27943
1,2.00,2,3,2,59.7,62.0,1,29,27802
1,2.00,2,3,2,59.8,57.0,1,22,29843
1,2.00,2,3,2,60.9,60.0,1.00,18,26566
1,2.00,2,3,2,60.9,60.0,1,23,26321
1,2.00,2,3,2,61.2,64.0,1.00,18,27248
1,2.00,2,3,2,61.2,64.0,1,22,26997
1,2.00,2,3,2,62.6,57.0,1.01,20,26851
1,2.00,2,3,2,63.3,57.0,1,22,29022
1,2.00,2,3,2,63.6,57.0,1.01,18,26053
1,2.00,2,3,2,63.6,57.0,1,23,26321
1,2.00,2,3,3,59.7,64.0,1.00,18,26574
1,2.00,2,3,3,59.7,64.0,1,22,26329
1,2.00,2,3,3,61.5,62.0,1.00,24,28743
1,2.00,2,3,3,61.5,62.0,1,29,28481
1,2.00,2,3,3,62.3,60.0,1,22,28218
1,2.00,2,3,3,63.7,56.0,1.01,23,26968
1,2.00,2,3,3,63.7,56.0,1,29,27098
1,2.00,2,3,3,64.0,57.0,1.00,18,26626
1,2.00,2,3,3,64.0,57.0,1,23,27337
1,2.00,2,3,3,64.1,55.0,1.01,18,27589
1,2.00,2,3,3,64.1,55.0,1,23,28861
1,2.00,2,4,1,59.0,64.0,1,22,25024
1,2.00,2,4,1,60.2,62.0,1,29,23262
1,2.00,2,4,1,63.3,58.0,1,22,22363
1,2.00,2,4,2,64.3,56.0,1,22,27276
1,2.00,2,5,0,61.9,61.0,1.01,23,20601
1,2.00,2,5,0,61.9,61.0,1,28,25404
1,2.00,2,5,0,63.3,54.0,1,28,18656
1,2.00,2,5,1,60.4,55.0,1.01,19,25427
1,2.00,2,5,1,60.4,55.0,1,22,25193
1,2.00,2,5,1,62.6,54.0,1,22,27715
1,2.00,2,5,1,62.6,56.0,1,29,24561
1,2.00,2,5,1,63.1,56.0,1.01,24,23318
1,2.00,2,6,0,60.0,56.0,1.01,20,23151
1,2.00,2,6,0,60.0,56.0,1,22,22939
1,2.00,2,6,1,60.6,60.0,1.01,20,29136
1,2.00,2,6,1,60.6,60.0,1,22,28867
1,2.00,2,6,1,63.8,56.0,1.02,24,25384
1,2.00,2,6,1,63.8,56.0,1,29,25151
1,2.00,2,0,5,61.5,61.0,1.00,25,20948
1,2.00,2,0,5,61.9,62.0,1.01,18,21458
1,2.00,3,0,1,61.7,60.0,1,22,16010
1,2.00,3,0,1,62.7,56.0,1,29,16245
1,2.00,3,0,3,61.8,59.0,1,22,19764
1,2.00,3,0,4,60.9,61.0,1,22,21367
1,2.00,3,0,4,61.3,57.0,1,23,20635
1,2.00,3,1,1,60.9,61.0,1,29,17988
1,2.00,3,1,1,61.7,56.0,1.00,20,20622
1,2.00,3,1,1,62.2,58.0,1,22,18826
1,2.00,3,1,1,62.8,56.0,1.00,20,22869
1,2.00,3,1,1,62.8,56.0,1,22,22659
1,2.00,3,1,2,62.1,56.0,1.01,18,23040
1,2.00,3,1,2,62.1,56.0,1,23,22829
1,2.00,3,1,3,58.6,59.0,1.01,19,24329
